47.22104187215493,-1.552458509822374
40.71688965442097,-73.95915267431813
48.27578034183217,-3.573995554155279
47.99615883995178,-4.102059684670385
47.65836602083606,-2.759896516799927
47.74780259591252,-3.366231396170506
48.84208941956841,2.32556469013258
48.11141290674699,-1.679240734975055
48.38299803713252,-4.529955670125505
48.73225217688113,-3.459213365474171
34.7900962936553,135.3520325002218
47.21028835557566,-1.563308487091824
48.77974734233661,-3.049322395556357
47.99679393857565,-4.02715239829704
47.52755133365891,-2.768525752775919
48.07003406498741,-2.9640254261512
48.6514866,-2.0227173
47.32761746427721,-2.426527454774071
47.87076898229249,-3.919128820741584
47.34725220722426,-3.156622345314165
47.4817823998711,-3.120789578533791
48.56162519618338,-3.148846893511252
47.24513104072339,-1.612418310426144
47.92931584875038,-2.396401532742805
43.30601722027925,5.365868735408905
48.02419718335607,-1.74658544850605
48.01768872959144,-1.301732094008476
47.22142344444539,-1.547781952584164
47.65079498871177,-2.084170250665067
48.23636855873311,-3.321377764345874
47.21760403446668,-1.551582798809697
48.59897341352698,-1.972592075089521
47.21790502970667,-1.557087465913978
48.13758088697355,-1.762331671281771
47.99433997320134,-4.070690111940211
47.87206006177042,-3.916265929133756
47.29426379981813,-2.512421678584964
47.99459594322184,-4.102577991605724
47.49185259443024,-3.117320766752931
