47.99497232608163,-4.102679439676907
47.99576294223471,-4.102950828322182
47.99614217179721,-4.099924898391562
47.99714105367155,-4.100239012575002
47.99524988744193,-4.099949935830847
47.99552198056491,-4.096786357408273
47.99427229039144,-4.105619658311457
47.99628627700685,-4.105987505144484
47.99643419427392,-4.108614893944798
47.99560314789295,-4.106324812661
47.99373559658943,-4.099729558878238
47.99513052600891,-4.096606721579042
47.99879031051912,-4.102211879056616
48.00228721104791,-4.10828828763389
48.00223711107174,-4.114103401776398
47.86568192753685,-4.221269819338636
47.86659766956649,-4.219804900732401
47.86525655613453,-4.222844380623433
47.84082959413158,-4.284739037332445
47.84190511295591,-4.283109210280906
47.84239230522536,-4.282220476679374
48.09798131987124,-4.339835523887006
48.09646178751395,-4.343158548104914
48.09303547524269,-4.337758973053787
48.09300357287896,-4.330558266804069
48.09046275406591,-4.33106147447805
48.39020491019577,-4.486120349402775
48.38930480869071,-4.484489394300833
48.38890632907076,-4.487090020416817
48.39036018937204,-4.489591962485735
48.38968499271587,-4.490469283067206
48.38451983834752,-4.494545637634564
48.38782523666808,-4.485161832674573
48.38334001754755,-4.485557536642466
48.39299340656345,-4.484517533762903
48.39148960465295,-4.480505944356056
48.39462099556421,-4.479277786103024
48.40221254234403,-4.466754133885011
48.3744500765664,-4.369443770457148
48.37544527836054,-4.367645409395316
48.3768681734173,-4.371383244262799
48.60678440021979,-4.50628758853053
48.6062942056716,-4.506953509214662
48.60692856953528,-4.507814379119842
48.58706120845189,-4.572155234481492
48.54153100833749,-4.657897838644511
48.43473421978073,-4.621648121066563
48.4251166315233,-4.559051388395505
48.58161165719682,-3.832030669011159
48.58347011317514,-3.833556741034588
48.58492504999845,-3.836615058713913
48.57744785458788,-3.827065129551342
48.57661290494182,-3.82629313472294
48.5763529533173,-3.825097202257895
48.57692611448803,-3.825987423421283
48.57704846805582,-3.828007612053244
48.57773327416299,-3.82760659951209
48.57911479814864,-3.829535797160209
48.57704846805582,-3.828007612053244
